Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
Clu 168, Mem 15	-102.300941	-67.680580	18.476170	-12.498528	-22.637077	-17.960926	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)[O-])O)N)O
Clu 68, Mem 15	-102.300941	-67.680580	18.476170	-12.498528	-22.637077	-17.960926	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)[O-])O)N)O
Head 31, Size=4	-99.526154	-108.594208	10.398047	-0.800064	-0.529945	0.000000	CNc1cc(c2cccc(c2[nH+]1)F)C(Cc3ccc(c(c3)O)OC)O
Clu 72, Mem 6	-94.701736	-71.537605	12.675624	-0.058743	-8.087591	-27.693436	Cc1cc(cc(c1N)C(=O)NO)C(Cc2ccc(c(c2)O)OC)O
Clu 27, Mem 10	-93.572006	-100.385941	9.141949	-1.457121	-0.870885	0.000000	Cc1cc[nH+]c2c1cc(cc2OC)C(Cc3ccc(c(c3)O)OC)O
Clu 17, Mem 7	-92.964386	-99.702454	9.252020	-1.026749	-1.487197	0.000000	Cc1cc(cc2c1[nH+]ccc2N)C(Cc3ccc(c(c3)O)OC)O
Clu 27, Mem 6	-92.898453	-100.656364	9.791021	-1.446598	-0.586508	0.000000	CNc1cc([nH+]c2c1cccc2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 18, Mem 4	-92.849770	-101.251869	10.148792	-1.034305	-0.712389	0.000000	CCNc1cc(cc2c1CCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 17, Mem 8	-92.823235	-99.854942	9.189538	-0.781184	-1.376648	0.000000	COc1ccc(cc1O)CC(c2cc3c(cc[nH+]c3c(c2)F)N)O
Clu 28, Mem 15	-92.649147	-93.049164	14.636275	-0.289317	-13.946943	0.000000	C[NH2+]Cc1cc(cc2c1[nH]cc2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 27, Mem 4	-92.588486	-100.255997	9.965107	-1.340490	-0.957114	0.000000	Cc1cccc2c1[nH+]c(cc2NC)C(Cc3ccc(c(c3)O)OC)O
Clu 31, Mem 4	-91.788925	-99.873634	9.518316	-0.522213	-0.911391	0.000000	Cc1c2ccccc2c(cc1NC)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 17	-91.541084	-101.917091	11.730007	-0.898335	-0.455661	0.000000	Cc1cc(c(c2c1c[nH]c2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 9	-91.264015	-93.184242	19.161541	-6.348430	-10.892881	0.000000	CNc1cc([nH+]c(c1N)NC(=O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 14	-91.251617	-102.982224	13.143049	-0.955956	-0.456492	0.000000	CCNc1cc([nH+]c2c1c(cs2)N)C(Cc3ccc(c(c3)O)OC)O
Clu 31, Mem 2	-91.144020	-97.496872	9.958249	-0.116697	-3.488700	0.000000	CNc1cc(c2ccc(cc2[nH+]1)Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 35, Mem 3	-91.036339	-100.486046	10.570826	-0.910169	-0.210952	0.000000	CNc1c(cc(c2c1scn2)C(Cc3ccc(c(c3)O)OC)O)Cl
Head 76, Size=2	-90.449280	-104.529541	15.355097	-0.599799	-0.675027	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC(=O)OC)O)C
Clu 0, Mem 71	-90.112274	-77.497818	18.927965	-14.522383	-17.020042	0.000000	CNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)OC)NC=O
Clu 17, Mem 5	-90.026535	-92.314468	8.420678	-2.343014	-3.789729	0.000000	CNc1cc[nH+]c2c1cc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 22, Mem 2	-89.924530	-99.340645	10.940001	-1.176168	-0.347718	0.000000	CNc1cc(cc2c1cccc2O)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 7	-89.660004	-100.111267	11.448340	-0.323480	-0.673598	0.000000	Cc1c[nH]c2c1c(c(cc2Cl)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 24, Mem 5	-89.574318	-99.253487	11.159086	-0.530813	-0.949093	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2cccc3)O)N)O
Clu 71, Mem 3	-89.147606	-79.731606	19.231560	-3.946847	-24.700722	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)C(=O)N)O)C(=O)N)O
Clu 17, Mem 4	-88.884148	-93.016525	10.080173	-2.035980	-3.911826	0.000000	CNc1cc[nH+]c2c1cc(cc2N)C(Cc3ccc(c(c3)O)OC)O
Clu 68, Mem 8	-88.852989	-94.747490	6.764479	-0.020988	-0.848991	0.000000	Cc1cc(c(c(c1C)NCCCCl)C)C(Cc2ccc(c(c2)O)OC)O
Clu 21, Mem 3	-88.826759	-97.662331	11.051105	-1.297189	-0.918339	0.000000	Cc1cc(c2cc([nH]c2c1C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 38, Mem 4	-88.565948	-88.858917	10.999492	-0.043947	-10.662577	0.000000	Cc1cc(c2c(c[nH]c2c1C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 6	-88.544563	-97.636063	10.248549	-0.829738	-0.327311	0.000000	Cc1cc(c(c2c1[nH]cc2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 15, Mem 9	-88.471199	-96.519417	17.900171	-0.842688	-9.009264	0.000000	CCNc1cc(cc2c1n[nH]c2C)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 8	-88.449982	-96.636063	10.133072	-1.096984	-0.849985	0.000000	CC1CCc2c1cc(cc2NC)C(Cc3ccc(c(c3)O)OC)O
Clu 17, Mem 2	-88.287422	-97.855614	9.994164	-0.342194	-0.083775	0.000000	Cc1cc(cc2c1[nH+]ccc2NC)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 13	-88.175484	-103.024292	15.588367	-0.419485	-0.320072	0.000000	Cc1c(cc(c(c1Cl)O)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 3	-88.172440	-103.543198	17.654459	-0.961174	-1.322521	0.000000	CCNc1cc([n+](c2c1c[nH]n2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 17, Mem 3	-88.101860	-95.098824	10.500130	-0.461653	-3.041512	0.000000	CNc1cc[nH+]c2c1cc(cc2F)C(Cc3ccc(c(c3)O)OC)O
Clu 68, Mem 20	-88.093750	-103.134865	15.933609	-0.542695	-0.349799	0.000000	CCOC(=O)Nc1cc(cc(c1C)N)C(Cc2ccc(c(c2)O)OC)O
Clu 76, Mem 2	-88.030281	-100.199707	13.599039	-0.890119	-0.539483	0.000000	Cc1c(c(cc(c1C)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 21, Mem 5	-88.029755	-96.680351	10.990671	-1.250881	-1.089198	0.000000	Cc1c(c(c2cc[nH]c2c1C)C(Cc3ccc(c(c3)O)OC)O)C
Clu 15, Mem 28	-88.011673	-75.871185	22.400328	-17.159187	-17.381632	0.000000	Cc1c2c(c(nc(n2)C(Cc3ccc(c(c3)O)OC)O)NC)[nH]n1
Clu 15, Mem 11	-87.950272	-105.157707	20.072660	-1.065864	-1.799361	0.000000	CCNc1cc(cc2c1[nH]nc2N)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 4	-87.856804	-95.527626	10.084600	-0.450750	-1.963036	0.000000	Cc1c[nH]c2c1cc(cc2F)C(Cc3ccc(c(c3)O)OC)O
Clu 80, Mem 2	-87.787346	-99.016586	12.464815	-0.798254	-0.437320	0.000000	CCNc1cc(c(cc1OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 21	-87.740044	-94.014885	12.814701	-0.659788	-5.880076	0.000000	COc1ccc(cc1O)CC(c2cc([nH+]c(c2Cl)Cl)C(=O)N)O
Clu 23, Mem 3	-87.708855	-97.834541	11.099289	-0.709463	-0.264141	0.000000	Cc1cc(cc2c1[nH]cc2C)C(Cc3ccc(c(c3)O)OC)O
Clu 40, Mem 14	-87.672203	-96.903915	13.035631	-1.037368	-2.766565	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)Cl)NCCC3[NH3+])O
Clu 40, Mem 12	-87.587074	-96.668335	10.354876	-0.701858	-0.571747	0.000000	Cc1cc(c(c2c1NCCC2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 24, Mem 2	-87.518936	-93.913422	7.112923	-0.664117	-0.054316	0.000000	Cc1cc(c2ccc[nH+]c2c1C)C(Cc3ccc(c(c3)O)OC)O
Head 17, Size=11	-87.331276	-95.828911	10.315094	-0.687427	-1.130041	0.000000	CNc1cc[nH+]c2c1cc(cc2Cl)C(Cc3ccc(c(c3)O)OC)O
Head 28, Size=15	-87.296967	-100.610794	17.757032	-1.791982	-2.651240	0.000000	CCNc1cc([n+](c2c1cn[nH]2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 1, Mem 12	-87.243767	-96.999863	10.801151	-0.611686	-0.433366	0.000000	Cn1ccc2c1c(c(cc2C(Cc3ccc(c(c3)O)OC)O)O)O
Clu 6, Mem 11	-87.236549	-98.523109	12.536553	-0.512848	-0.737145	0.000000	CNc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)C(=O)OC
Clu 15, Mem 10	-87.224564	-90.330353	17.788141	-0.136211	-14.546135	0.000000	CCNc1cc(cc2c1n[nH]c2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 33	-87.098602	-94.987488	10.498924	-1.168332	-1.441697	0.000000	Cc1cc(c(c2c1NC(C2)C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 13	-86.916199	-96.122803	10.389051	-1.077600	-0.104845	0.000000	Cc1cc(c(c2c1NCC2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 27, Mem 5	-86.879684	-85.371460	9.681361	-6.383873	-4.805720	0.000000	CNc1cc([nH+]c2c1cccc2F)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 2	-86.863678	-98.108109	17.618101	-1.639764	-4.733910	0.000000	CC[n+]1c(cc(c2c1[nH]nc2)NC)C(Cc3ccc(c(c3)O)OC)O
Clu 28, Mem 4	-86.842621	-89.921242	14.962742	-5.254186	-6.629921	0.000000	CCNc1c2[nH+]cc(n2cc(n1)C(Cc3ccc(c(c3)O)OC)O)C
Clu 68, Mem 5	-86.729576	-98.322098	13.041641	-0.391373	-1.057749	0.000000	Cc1cc(cc(c1C)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Head 29, Size=2	-86.673347	-90.917839	9.401279	-0.451093	-4.705687	0.000000	CCNc1cc[nH+]c2c1cc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 9, Mem 4	-86.671631	-73.739845	19.552027	-16.009050	-16.474771	0.000000	Cc1c(c(nc(c1Cl)C(Cc2ccc(c(c2)O)OC)O)NC)NC=O
Clu 15, Mem 7	-86.655563	-97.372757	13.158270	-0.824324	-1.616750	0.000000	Cc1c[nH]c2c1cc(cc2O)C(Cc3ccc(c(c3)O)OC)O
Clu 30, Mem 6	-86.654144	-97.277771	12.609993	-0.656784	-1.329585	0.000000	COc1ccc(cc1O)CC(c2ccc3c(c2Cl)c(c[nH]3)O)O
Clu 9, Mem 7	-86.651970	-92.959290	8.277134	-0.699964	-1.269856	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)NC(C)C)C
Clu 23, Mem 5	-86.621552	-96.215561	11.106434	-0.560592	-0.951832	0.000000	Cc1c[nH]c2c1cc(cc2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 15, Mem 3	-86.504715	-92.942795	17.872984	-0.186295	-11.248612	0.000000	CNc1cc(cc2c1n[nH]c2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 13, Mem 2	-86.499207	-83.006622	10.522228	-6.143498	-7.871304	0.000000	Cc1cc(c2cc[nH]c2c1C)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 20	-86.384804	-97.513550	13.850969	-1.552009	-1.170220	0.000000	COc1ccc(cc1O)CC(c2cc(c3c[nH]c(c3c2Cl)N)Cl)O
Clu 27, Mem 9	-86.255585	-91.472038	10.221272	-0.521087	-4.483736	0.000000	CNc1cc(cc2c1c(ccc2)O)C(Cc3ccc(c(c3)O)OC)O
Clu 35, Mem 2	-86.182404	-86.614166	16.409857	-0.508384	-15.469705	0.000000	CC[n+]1c(cc(c2c1n[nH]c2)C(Cc3ccc(c(c3)O)OC)O)N
Clu 0, Mem 39	-86.160866	-98.859406	14.691432	-1.045323	-0.947572	0.000000	CCNc1cc(cc(c1OC)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 24	-86.100533	-93.988525	8.371854	-0.172841	-0.311022	0.000000	CCNc1ccc(cc1CC(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 8, Mem 12	-86.085953	-95.838005	11.536913	-0.835401	-0.949459	0.000000	CCNc1c(c(cc([nH+]1)C(=O)OC)C(Cc2ccc(c(c2)O)OC)O)C
Clu 12, Mem 25	-85.852654	-95.179871	10.503439	-0.949762	-0.226467	0.000000	Cc1cc(c(c2c1CCN2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 2, Mem 3	-85.827248	-95.109718	10.519962	-0.730388	-0.507105	0.000000	Cc1cc(c(c(c1NC)C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 2	-85.796196	-95.113724	10.300250	-0.485371	-0.497364	0.000000	Cc1cc(cc(c1NC)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Head 20, Size=2	-85.699257	-88.276291	12.889030	-1.453092	-8.858903	0.000000	CCNc1c[nH]c2c1cc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 15, Mem 6	-85.680389	-99.636406	17.957861	-1.694560	-2.307288	0.000000	CCNc1cc(cc2c1[nH]nc2Cl)C(Cc3ccc(c(c3)O)OC)O
Head 15, Size=31	-85.672501	-88.655228	17.479074	-0.807124	-13.689232	0.000000	Cc1c2cc(cc(c2n[nH]1)NC)C(Cc3ccc(c(c3)O)OC)O
Clu 64, Mem 5	-85.655304	-86.216164	10.590943	-4.610606	-5.419477	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC(C)C)O
Clu 64, Mem 2	-85.629959	-97.251289	13.156647	-0.874218	-0.661102	0.000000	Cc1c(c(cc(c1C)NC=O)C(Cc2ccc(c(c2)O)OC)O)C
Clu 7, Mem 26	-85.622200	-90.713287	9.558226	-3.869159	-0.597971	0.000000	CCNc1cc([nH+]c(c1C(=O)OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 64, Mem 3	-85.585548	-87.432625	13.380021	-2.809660	-8.723281	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC(=O)C)O
Clu 11, Mem 4	-85.582214	-94.367554	10.135744	-0.852399	-0.498009	0.000000	Cc1cc(c2c(c1C)NC(C2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 31, Mem 3	-85.569412	-92.689697	9.949560	-0.020772	-2.808507	0.000000	Cc1ccc2c(cc([nH+]c2c1)NC)C(Cc3ccc(c(c3)O)OC)O
Clu 21, Mem 2	-85.458786	-89.784470	11.290478	-0.152846	-6.811951	0.000000	Cc1cc(c2c(c([nH]c2[nH+]1)C)C)C(Cc3ccc(c(c3)O)OC)O
Head 24, Size=6	-85.408043	-97.711983	12.626085	-0.288217	-0.033922	0.000000	CNc1c2ccccc2c(cc1O)C(Cc3ccc(c(c3)O)OC)O
Clu 43, Mem 2	-85.403488	-85.293945	11.061145	-4.095615	-7.075073	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2scc3)O)CO)O
Clu 23, Mem 8	-85.392082	-102.032402	18.119448	-0.968884	-0.510245	0.000000	CC[n+]1c(cc(c2c1n[nH]c2)NC)C(Cc3ccc(c(c3)O)OC)O
Clu 70, Mem 2	-85.365288	-96.803490	14.627985	-0.962309	-2.227473	0.000000	CCCNc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 13, Mem 8	-85.334946	-82.996696	10.732977	-7.058490	-6.012738	0.000000	Cc1cc(c2cc[nH]c2c1)C(Cc3ccc(c(c3)O)OC)O
Head 21, Size=5	-85.329094	-84.736168	11.328442	-1.255366	-10.665999	0.000000	Cc1cc2c(c(c([nH+]c2[nH]1)C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 79, Mem 4	-85.225792	-85.157425	10.465487	-0.554781	-9.979070	0.000000	Cc1cc(cc(c1C(C)(C)C)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 19, Mem 3	-85.164154	-95.196350	10.262482	-0.226115	-0.004159	0.000000	Cc1cc(c2c(c1C)NCCC2)C(Cc3ccc(c(c3)O)OC)O
Head 77, Size=1	-85.004272	-102.262360	18.165916	-0.563838	-0.344005	0.000000	CCOC(=O)Nc1cc(cc(c1O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 5	-84.996361	-102.034065	18.627851	-0.954875	-0.635270	0.000000	CC(=O)Nc1cc(cc(c1OC)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 23	-84.988014	-98.747284	15.418962	-0.854186	-0.805517	0.000000	Cc1c[nH]c2c1cc(cc2C[NH3+])C(Cc3ccc(c(c3)O)OC)O
Clu 46, Mem 6	-84.980019	-94.215073	10.253557	-0.818725	-0.199776	0.000000	CCNc1cc(cc(c1)C(Cc2ccc(c(c2)O)OC)O)C
Clu 52, Mem 6	-84.977943	-87.515335	14.631762	-8.647369	-3.447004	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)NC(=O)OC)O
Clu 24, Mem 4	-84.969826	-84.201691	10.847919	-6.006857	-5.609192	0.000000	CNc1c2cccnc2c(cc1O)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 60	-84.906258	-94.857407	11.822758	-1.394896	-0.476709	0.000000	CCc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)NC=O
Head 69, Size=2	-84.852798	-95.301788	16.477232	-2.381354	-3.646899	0.000000	CCNc1cc(c(c(c1)C(=O)N)F)C(Cc2ccc(c(c2)O)OC)O
Clu 23, Mem 12	-84.837296	-91.756210	10.864744	-0.105016	-3.840815	0.000000	Cc1cc(c(c2c1[nH]cc2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 52, Mem 5	-84.661316	-93.557198	14.991024	-3.660690	-2.434446	0.000000	Cc1cc(cc(c1O)NC(=O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 16	-84.629303	-100.031815	22.266005	-0.547910	-6.315582	0.000000	CNc1cc(cc(c1OC)NC(=O)N)C(Cc2ccc(c(c2)O)OC)O
Head 22, Size=2	-84.603210	-94.904869	11.499197	-0.402265	-0.795273	0.000000	COc1ccc(cc1O)CC(c2cc3ccc[nH+]c3c(c2)NC=O)O
Clu 6, Mem 5	-84.521591	-71.054749	16.541040	-3.607975	-7.393435	-19.006472	Cc1cc(cc(c1NC)C(=O)NO)C(Cc2ccc(c(c2)O)OC)O
Clu 62, Mem 6	-84.505844	-90.578629	23.550037	-5.592035	-11.885212	0.000000	CNc1cc([nH+]c(c1N)NC(=O)[O-])C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 46	-84.454285	-86.509903	12.792387	-7.777974	-2.958788	0.000000	Cc1c(cc(c(c1O)O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 18	-84.446030	-93.388947	12.689830	-0.300420	-3.446490	0.000000	[H]N=Cc1cc(cc(c1O)C=N[H])C(Cc2ccc(c(c2)O)OC)O
Clu 65, Mem 2	-84.438332	-93.706024	10.454315	-0.571030	-0.615588	0.000000	CC(C)(C)c1cc(cc(c1NC)Cl)C(Cc2ccc(c(c2)O)OC)O
Head 43, Size=2	-84.415894	-92.165054	17.271244	-1.673580	-7.848497	0.000000	COc1ccc(cc1O)CC(c2cc(cc3c2cc[nH]3)C(=O)N)O
Clu 28, Mem 5	-84.410133	-91.766747	18.216240	-1.068086	-9.791542	0.000000	CCNc1cc([nH+]c2c1n[nH]c2C)C(Cc3ccc(c(c3)O)OC)O
Clu 3, Mem 47	-84.390816	-88.142914	13.078424	-6.737259	-2.589072	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2Cl)O)O)OC)O
Clu 15, Mem 30	-84.349602	-85.012131	12.490264	-0.336496	-11.491240	0.000000	Cc1c[nH]c2c1cc(cc2OC)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 15	-84.337456	-92.070183	18.340099	-1.906000	-8.701379	0.000000	CC(=O)Nc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 4	-84.334557	-93.551521	10.293417	-0.456660	-0.619773	0.000000	CCNc1cc(cc(c1)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 4	-84.322578	-91.871193	9.418474	-1.104578	-0.765283	0.000000	Cc1c(c(cc(c1C)NC)C(Cc2ccc(c(c2)O)OC)O)C
Head 8, Size=12	-84.270775	-98.151794	15.415646	-0.378508	-1.156129	0.000000	CCNc1cc(cc(c1)NC=O)C(Cc2ccc(c(c2)O)OC)O
Head 41, Size=1	-84.166344	-90.846222	9.542953	-1.206667	-1.656412	0.000000	CNc1cc[nH+]c2c1c(cc(c2)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 1, Mem 2	-84.164680	-95.808784	13.137783	-0.794263	-0.699413	0.000000	Cc1c(c(c2c(c1C(Cc3ccc(c(c3)O)OC)O)cc[nH]2)O)C
Clu 27, Mem 8	-84.145805	-90.605476	9.592620	-0.972151	-2.160796	0.000000	CNc1cc(cc2c1cccc2)C(Cc3ccc(c(c3)O)OC)O
Clu 7, Mem 11	-84.142433	-94.593025	15.556030	-3.666741	-1.438696	0.000000	CCNc1cc(c(cc1NC=O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 8, Mem 5	-84.128265	-94.048706	13.433435	-0.045294	-3.467713	0.000000	CCNc1cc(cc(c1)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Head 33, Size=1	-84.028816	-88.245186	11.526040	-1.432981	-5.876678	0.000000	CNc1c2c(cccc2O)c([nH]1)C(Cc3ccc(c(c3)O)OC)O
Clu 81, Mem 12	-84.026978	-76.378265	18.337248	-8.662649	-17.323307	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC)NC(=O)N)O
Clu 72, Mem 8	-83.968689	-88.476807	11.691582	-5.575264	-1.608205	0.000000	CCNC(=O)c1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 17	-83.961220	-94.979218	12.413078	-1.059073	-0.336003	0.000000	CCNc1cc(cc(c1O)C[NH+](C)CC)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 26	-83.912415	-90.145233	8.266801	-0.469935	-1.564042	0.000000	Cc1cc(cc2c1[nH]c(c2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 19	-83.838776	-92.925339	10.126842	-0.625459	-0.414811	0.000000	Cc1c(c2c(cc1C(Cc3ccc(c(c3)O)OC)O)CCN2)C
Clu 19, Mem 4	-83.836433	-90.222832	10.204421	-1.126153	-2.691864	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2CCCC3)O)O)O
Head 32, Size=1	-83.828072	-98.815552	16.706556	-1.711831	-0.007248	0.000000	CNc1cc(c2c(c1)NC(=O)CC2)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 75	-83.819633	-97.557426	14.926155	-0.800968	-0.387388	0.000000	CCNc1cc(cc(c1OCC)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 52, Mem 9	-83.812843	-85.921417	8.251555	-2.476550	-3.666431	0.000000	CNc1ccc(cc1CC(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 14, Mem 6	-83.767761	-90.035843	10.113457	-0.866343	-2.979039	0.000000	Cc1cc(c2c(c1)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 15, Mem 27	-83.699440	-93.647255	11.064322	-0.596345	-0.520169	0.000000	Cc1c([nH]c2c1cc(cc2Cl)C(Cc3ccc(c(c3)O)OC)O)C
Clu 14, Mem 3	-83.592751	-93.715652	11.224261	-0.968646	-0.132713	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2CCC3)O)O)O
Clu 5, Mem 14	-83.516068	-97.801437	15.145084	-0.785974	-0.073740	0.000000	Cc1c(cc(c(c1O)C)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Head 62, Size=10	-83.455284	-90.019188	15.527327	-0.901882	-8.061548	0.000000	CC(=O)Nc1cc(cc(c1)O)C(Cc2ccc(c(c2)O)OC)O
Head 37, Size=1	-83.387291	-87.758804	15.061781	-0.472429	-10.217830	0.000000	CCOc1cc(c2cc[nH]c2c1O)C(Cc3ccc(c(c3)O)OC)O
Clu 9, Mem 3	-83.386200	-88.516388	8.849199	-1.124566	-2.594449	0.000000	CCNc1c(c(c(c(c1C)C)C(Cc2ccc(c(c2)O)OC)O)C)C
Clu 5, Mem 2	-83.351646	-85.691124	8.890668	-0.482717	-6.068468	0.000000	Cc1c(cc(cc1N(C)C)C(Cc2ccc(c(c2)O)OC)O)NC(=O)C
Clu 3, Mem 6	-83.346802	-86.967850	13.545375	-3.437235	-6.487097	0.000000	Cc1cc(cc(c1O)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 3	-83.308121	-84.798721	9.811764	-1.199779	-7.121388	0.000000	CCNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)C
Clu 34, Mem 5	-83.303917	-90.137466	11.158653	-0.361027	-3.964070	0.000000	Cc1cc(c(c2c1c(c[nH]2)C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 18, Mem 2	-83.295486	-96.079300	15.901251	-2.341101	-0.776343	0.000000	CNc1cc(cc2c1CNC2=O)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 16	-83.281151	-97.467957	15.590746	-0.827187	-0.576752	0.000000	CCc1cc(cc(c1O)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 32	-83.270462	-93.591232	11.405693	-0.960685	-0.124251	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)OC)O)C
Clu 53, Mem 3	-83.268143	-84.400124	13.117000	-6.749003	-5.236018	0.000000	CCCc1c(c(cc(c1NC)O)C(Cc2ccc(c(c2)O)OC)O)C
Clu 0, Mem 47	-83.261726	-92.329422	14.871984	-1.826031	-3.978263	0.000000	CCOc1cc(cc(c1NC)OCC)C(Cc2ccc(c(c2)O)OC)O
Clu 24, Mem 3	-83.175629	-95.072945	15.717289	-1.516284	-2.303694	0.000000	CNc1c(cc(c2c1nccc2)C(Cc3ccc(c(c3)O)OC)O)O
Clu 19, Mem 6	-83.103653	-84.271004	12.270445	-6.710972	-4.392132	0.000000	Cc1cc(c2c(c1N)C[NH2+]CC2)C(Cc3ccc(c(c3)O)OC)O
Head 4, Size=11	-83.103119	-93.445709	12.028209	-1.098574	-0.587043	0.000000	Cc1c(cc(c(c1Cl)O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 68, Mem 7	-83.095993	-79.130936	13.786603	-2.670411	-15.081242	0.000000	C[NH+](C)Cc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 11, Mem 5	-83.083923	-92.303009	9.733185	-0.502151	-0.011950	0.000000	Cc1c(c(c2c(c1C)NCC2)C(Cc3ccc(c(c3)O)OC)O)C
