Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
Clu 53, Mem 10	-78.353264	-74.592232	10.888331	-9.697497	-4.951866	0.000000	CCOc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 19	-78.345375	-79.740730	10.171680	-1.648486	-7.127832	0.000000	[H]N=Cc1c(cc(c(c1O)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 3, Mem 71	-78.309578	-78.560600	13.428392	-4.492904	-8.684465	0.000000	Cc1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 3, Mem 13	-78.296562	-79.480133	7.709210	-3.388805	-3.136837	0.000000	Cc1cc(cc(c1)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 13	-78.279488	-72.498245	19.064739	-12.314801	-12.531178	0.000000	CCNc1c2cc[nH]c2nc(n1)C(Cc3ccc(c(c3)O)OC)O
Clu 50, Mem 5	-78.227982	-83.069542	8.671423	-3.409706	-0.420170	0.000000	Cc1cc(cc(c1C)N)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 19	-78.207367	-78.954987	10.811987	-6.033034	-4.031338	0.000000	CCc1c(c(c(c(c1O)O)F)C(Cc2ccc(c(c2)O)OC)O)C
Clu 59, Mem 5	-78.190193	-75.051018	16.222095	-5.445679	-13.915605	0.000000	COc1ccc(cc1O)CC(c2cc(c(=O)[nH]c2)NC=O)O
Clu 15, Mem 16	-78.107605	-83.151466	11.267941	-0.015428	-6.208655	0.000000	CNc1c2[nH+]ccn2cc(n1)C(Cc3ccc(c(c3)O)OC)O
Clu 6, Mem 9	-78.066467	-75.716835	9.813069	-6.834500	-5.328196	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)[O-])C(F)(F)F)O
Clu 19, Mem 3	-78.039169	-79.090317	8.967394	-0.743051	-7.173198	0.000000	Cc1cc(c2c(c1C)NCCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 72, Mem 6	-78.015923	-85.814102	14.596773	-4.706953	-2.091654	0.000000	Cc1cc(cc(c1N)C(=O)NO)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 15	-78.008713	-78.802155	18.055618	-7.062254	-10.199924	0.000000	CC(=O)Nc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 21	-77.997032	-79.912804	9.285109	-6.507552	-0.861780	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)OC)O
Clu 79, Mem 6	-77.915665	-80.569946	13.698854	-6.606025	-4.438565	0.000000	CCNc1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)N)[N+](=O)[O-]
Clu 4, Mem 6	-77.899208	-76.205254	9.926693	-4.705395	-6.915266	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)O)O)C
Head 47, Size=8	-77.860489	-79.889854	7.592654	-5.303099	-0.260181	0.000000	CN(C)c1ccc(cc1)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 35	-77.857750	-81.237701	16.989679	-5.307399	-8.302336	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)NC=O)O)O
Clu 46, Mem 15	-77.824059	-85.089195	13.608931	-3.951561	-2.392226	0.000000	COc1ccc(cc1O)CC(c2cc(cc(c2)NC=O)N)O
Clu 8, Mem 2	-77.704803	-88.395027	19.952728	-0.965921	-8.296579	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC=O)O)NC=O)O
Clu 0, Mem 80	-77.671143	-80.728180	11.501072	-7.291108	-1.152926	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)O)OC)O
Clu 3, Mem 67	-77.668655	-80.439362	10.633873	-6.966276	-0.896893	0.000000	CNc1cc(ccc1C#N)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 19	-77.664139	-77.305862	9.606739	-4.600623	-5.364390	0.000000	Cc1cc(c(c(c1C)N)C)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 8	-77.615013	-75.206467	11.754689	-10.897498	-3.265741	0.000000	CC(=O)Nc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 3, Mem 35	-77.607941	-75.322868	10.976032	-8.956281	-4.304823	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)C(=O)N)O
Clu 46, Mem 31	-77.576790	-82.201920	7.541175	-0.011112	-2.904927	0.000000	Cc1c(nc(nc1NC)C(Cc2ccc(c(c2)O)OC)O)C
Head 61, Size=4	-77.545044	-80.680023	16.245478	-4.765608	-8.344892	0.000000	COc1ccc(cc1O)CC(C2CC(C(C(C2)O)O)O)O
Clu 63, Mem 9	-77.525383	-83.647545	10.351583	-3.628426	-0.601000	0.000000	CNc1cc(c(cc1OC)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 10	-77.522552	-76.867355	10.758053	-3.055585	-8.357669	0.000000	C[NH2+]Cc1cc(ccc1O)C(Cc2ccc(c(c2)O)OC)O
Clu 63, Mem 10	-77.520966	-91.159935	17.975485	-2.117959	-2.218562	0.000000	CNc1c(cc(cn1)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 71, Mem 2	-77.496880	-88.672462	14.498127	-3.200044	-0.122497	0.000000	CNc1cc(cc(c1[O-])S(=O)(=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 13, Mem 7	-77.484421	-70.630196	13.202572	-11.889281	-8.167526	0.000000	Cc1c([nH+]c2c(c1C(Cc3ccc(c(c3)O)OC)O)cn[nH]2)C
Clu 3, Mem 37	-77.392525	-83.719727	11.417400	-3.006251	-2.083952	0.000000	Cc1cc(cc(c1O)C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 6	-77.373360	-83.947525	10.610455	-3.160229	-0.876065	0.000000	Cc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)NC=O
Head 14, Size=7	-77.359283	-83.724045	10.960311	-2.925917	-1.669641	0.000000	CNc1cc(c2c([nH+]1)CCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 46, Mem 13	-77.329643	-69.632607	16.320843	-17.352272	-6.665609	0.000000	Cc1c(nc(nc1NC)C(Cc2ccc(c(c2)O)OC)O)N
Clu 55, Mem 8	-77.266335	-81.589241	16.106249	-1.024631	-10.758717	0.000000	CC(C)(C)c1cc(cc(c1N)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 56	-77.231895	-81.118919	15.192606	-1.981065	-9.324517	0.000000	C[NH2+]Cc1cc(cc(c1O)C[NH3+])C(Cc2ccc(c(c2)O)OC)O
Head 4, Size=11	-77.158333	-82.624573	11.494475	-1.180642	-4.847583	0.000000	Cc1c(cc(c(c1Cl)O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 14, Mem 7	-76.874115	-76.677086	8.766338	-4.013886	-4.949487	0.000000	COc1ccc(cc1O)CC(c2cc(cc3c2CCN3)Cl)O
Clu 3, Mem 15	-76.839043	-76.131241	8.709890	-0.717325	-8.700363	0.000000	CNc1cc(cc(c1)F)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 53	-76.813034	-81.139229	8.709776	-3.356519	-1.027061	0.000000	CNc1cc(ccc1OC)C(Cc2ccc(c(c2)O)OC)O
Clu 14, Mem 6	-76.697128	-78.468735	7.743417	-0.033585	-5.938225	0.000000	Cc1cc(c2c(c1)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 68, Mem 2	-76.474243	-83.575623	10.020712	-2.805030	-0.114302	0.000000	Cc1cc(cc(c1O)C[NH2+]C)C(Cc2ccc(c(c2)O)OC)O
Head 3, Size=72	-76.439949	-78.644051	10.445662	-0.170192	-8.071370	0.000000	CNc1cc(ccc1N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 28	-76.218445	-83.530243	13.418987	-1.844772	-4.262421	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)N)C(=O)N)O
Clu 0, Mem 32	-76.157890	-85.288589	12.677942	-2.702450	-0.844787	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)O)C[NH3+])O
Clu 61, Mem 2	-76.151802	-70.049683	17.583147	-7.699087	-15.986183	0.000000	COc1ccc(cc1O)CC(C2CC(C(C(C2)O)O)[NH3+])O
Clu 0, Mem 79	-75.932899	-76.077232	9.506046	-5.886704	-3.475013	0.000000	CCNc1nc(cc(=O)n1CC)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 26	-75.913048	-67.842712	14.197483	-13.692135	-8.575667	0.000000	CNc1nc(cc(n1)N)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 48	-75.902130	-75.663078	11.706373	-9.722106	-2.223321	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)N)C(=O)N)O
Clu 0, Mem 89	-75.809624	-90.915344	22.519680	-4.924418	-2.489538	0.000000	CCc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)NC)NC(=O)C
Clu 46, Mem 12	-75.769165	-74.919182	11.791508	-2.067311	-10.574172	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)N)O)O
Clu 62, Mem 7	-75.737587	-80.015205	17.702625	-9.793237	-3.631770	0.000000	CNc1cc(nc(n1)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 62, Mem 6	-75.716331	-83.213104	18.010626	-10.395822	-0.118049	0.000000	CNc1cc([nH+]c(c1N)NC(=O)[O-])C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 9	-75.713783	-78.787857	10.426067	-1.010116	-6.341874	0.000000	CNc1cc(cc(c1)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 30	-75.646164	-76.857590	13.087614	-5.526817	-6.349373	0.000000	CNc1cc(nc(n1)C(Cc2ccc(c(c2)O)OC)O)N
Clu 3, Mem 29	-75.629784	-73.833595	12.548277	-6.537755	-7.806710	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)O)C(=O)N)O
Head 82, Size=2	-75.591034	-72.858582	18.709017	-5.751183	-15.690289	0.000000	COc1ccc(cc1O)CC(C2CC(C(C(C2)O)O)NC=O)O
Clu 8, Mem 3	-75.362076	-88.351898	17.662605	-0.560073	-4.112708	0.000000	Cc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 61, Mem 3	-75.278343	-81.833504	18.943895	-3.806704	-8.582032	0.000000	COc1ccc(cc1O)CC(C2CC(C(C(O2)[NH3+])O)O)O
Clu 50, Mem 28	-75.224159	-72.755531	11.851989	-3.684331	-10.636287	0.000000	Cc1cc(c(c(c1O)C[NH3+])C)C(Cc2ccc(c(c2)O)OC)O
Head 60, Size=5	-75.210526	-76.966003	11.841511	-3.065684	-7.020354	0.000000	COc1ccc(cc1O)CC(c2cc(c(s2)NC=O)C(=O)N)O
Clu 0, Mem 88	-75.135063	-81.733406	15.330369	-3.926735	-4.805292	0.000000	CCNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)N)C#N
Clu 0, Mem 15	-74.944382	-80.287254	13.483456	-3.775276	-4.365302	0.000000	CNc1cc(cc(c1[N+](=O)[O-])N)C(Cc2ccc(c(c2)O)OC)O
Clu 81, Mem 12	-74.925247	-71.396027	12.140861	-5.452610	-10.217484	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC)NC(=O)N)O
Clu 4, Mem 3	-74.909981	-75.706047	13.665783	-5.801582	-7.068132	0.000000	Cc1c(c(c(c(c1O)O)O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 43	-74.827049	-74.919357	11.612057	-2.429795	-9.089950	0.000000	CNc1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)N)[N+](=O)[O-]
Clu 3, Mem 5	-74.731018	-82.588043	14.551160	-0.167868	-6.526263	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)NC=O)O
Clu 53, Mem 9	-74.721046	-72.373207	12.959370	-7.783313	-7.523888	0.000000	CCNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)N)C
Head 67, Size=21	-74.360573	-80.379433	21.372345	-14.161500	-1.191979	0.000000	Cc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)NC)NC(=O)C
Clu 46, Mem 29	-74.330795	-76.116943	12.413029	-5.728607	-4.898288	0.000000	COc1ccc(cc1O)CC(c2cc(cc(c2)N)CO)O
Clu 71, Mem 3	-74.210785	-74.413155	18.272791	-10.101769	-7.968653	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)C(=O)N)O)C(=O)N)O
Clu 82, Mem 2	-74.175339	-80.782150	15.291422	-4.997895	-3.686728	0.000000	COc1ccc(cc1O)CC(C2CC(C(C(C2)O)O)CO)O
Clu 3, Mem 64	-74.037682	-73.203285	13.334367	-3.408343	-10.760420	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)C(=O)N)O)O
Clu 0, Mem 42	-73.819740	-77.478943	14.632489	-1.563520	-9.409760	0.000000	CNc1cc(nc(c1[N+](=O)[O-])N)C(Cc2ccc(c(c2)O)OC)O
Clu 75, Mem 2	-73.792656	-80.283310	13.391022	-4.479384	-2.420975	0.000000	Cc1c(c(sc1C(Cc2ccc(c(c2)O)OC)O)C(=O)N)NC=O
Clu 50, Mem 25	-73.720818	-74.988029	11.155046	-7.687030	-2.200805	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2Cl)OC)O)O)O
Clu 14, Mem 5	-73.622910	-78.890953	14.240744	-6.896217	-2.076491	0.000000	COc1ccc(cc1O)CC(c2cc([nH+]c3c2CC(=O)N3)N)O
Clu 0, Mem 62	-73.523071	-73.480522	12.480395	-6.090177	-6.432769	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)C[NH3+])O)C[NH3+])O
Clu 5, Mem 8	-73.387497	-74.573410	11.116249	-1.855293	-8.075047	0.000000	Cc1cc(cc(c1O)NC(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 72	-73.068733	-77.574608	16.550724	-2.357073	-9.687783	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N)OC)C(=O)N)O
Clu 0, Mem 17	-73.040512	-74.918365	14.986191	-11.597178	-1.511166	0.000000	CNc1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)CO)C(=O)N
Clu 0, Mem 29	-73.036591	-74.816536	10.496652	-5.038652	-3.678060	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)O)CO)O
Clu 3, Mem 69	-72.715736	-76.744225	10.145508	-5.262684	-0.854336	0.000000	CNc1c(ccc(n1)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 0, Mem 45	-72.479088	-78.813438	18.171204	-8.974063	-2.862790	0.000000	CNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)N)C#N
Clu 60, Mem 2	-72.285896	-85.224167	17.103313	-3.683333	-0.481715	0.000000	COc1ccc(cc1O)CC(c2cc(c(s2)C(=O)N)NC=O)O
Clu 15, Mem 17	-71.771324	-70.145912	18.667313	-6.064286	-14.228436	0.000000	CNc1c2cc[nH]c2nc(n1)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 49	-69.916946	-83.605652	20.130291	-1.061326	-5.380254	0.000000	CCNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)SC)NC=O
Clu 3, Mem 26	-68.904190	-63.262348	14.113513	-6.595385	-13.159966	0.000000	Cc1c(cc(c(=O)[nH]1)NC)C(Cc2ccc(c(c2)O)OC)O
